x,y,t
45.99533270694683,41.76823996000325,p
46.9913083060016,43.779264296339385,p
48.037977595575086,45.89672637160864,p
48.83937968821895,47.82168256422284,p
48.118767313321634,48.554215425874915,p
47.32560252602679,49.34960011735854,p
46.654423680330595,49.83993857091954,p
46.05858310115084,50.47854259130502,p
45.43630853944967,51.1259943760012,p
44.67060978483488,51.83000931350324,p
43.2803909009574,51.3777261652981,p
41.78402787397924,50.89831117820433,p
40.17379093115683,50.36839315795609,p
38.61643403637018,49.71673106423359,p
37.049565650843746,49.00848570465821,p
35.25094604140272,48.39631394432212,p
33.70324674531111,47.77778481901005,p
32.18349291076447,46.91617273567602,p
30.51622498446689,46.177893406977105,p
28.95322086544976,45.24453975742994,p
28.266586247956848,45.352226547835016,p
27.63391245755848,45.570423100077235,p
27.57098064188215,45.46824880499436,p
26.790884693957917,45.71857037164397,p
26.189441023693412,45.99047791980529,p
24.990027252783765,46.55008530205434,p
24.903779982223515,46.39209350378333,p
24.185071293212317,46.664222757065666,p
22.956561761247514,47.1799079550278,p
22.376291518281548,47.45179885087916,p
22.371962792466345,47.44278429970804,p
21.56850933978945,47.77623593013796,p
20.948779776215385,47.957919944221025,p
20.340209993302313,48.13715676781059,p
19.70832674072571,48.3503649138151,p
18.88997693509454,48.6825791245885,p
18.203097584021037,49.002559324079755,p
17.615562513208864,49.30665772583627,p
17.022648747761867,49.51912672980285,p
16.24466392118622,49.754156383799746,p
15.883920896754603,49.88378201761654,p
15.350706716402579,49.20477865041566,p
14.990559568262368,49.28704539633614,p
14.402883384861596,48.589122318389826,p
14.047629785369516,48.695771093843575,p
13.511317879443432,48.26897289002838,p
13.160093149000458,48.47246360874759,p
12.503750005128923,47.88505256649946,p
11.918815567765025,47.21229560656689,p
11.486909114737399,47.198887810517526,p
11.072586084989382,47.39361178049971,p
10.60216515489558,47.27886959043708,p
10.241600216779657,47.4840226471529,p
9.753654408586538,47.42677940189252,p
9.291083877596236,47.56389268182668,p
8.730157774424162,47.776056840090135,p
8.230832131406743,47.53302462223361,p
7.359863090271876,46.1924006403943,p
6.973465341392994,47.20673690997126,p
6.468639065761167,47.66619710261241,p
5.837486778895554,47.35891670063791,p
5.232975860322739,46.36645449575309,p
4.700900607758022,47.272215192398875,p
4.11696440077127,47.33086005647741,p
3.756039808505534,51.1063525567742,p
3.333345614460153,54.947541944539466,p
2.846335246569251,57.96261070782114,p
3.0851582135302227,62.3160649214832,p
2.5349811307934838,66.98836706138988,p
1.8376457278773337,70.11610772269778,p
0.9952786702381459,70.13706250559821,p
0.03285513932304407,73.1086216539079,p
0.054113164998050745,77.45856971064886,p
-14.682636171990536,77.578813877923,p
-15.249346769715032,75.69863505618656,p
-15.770505547233357,73.73502976560675,p
-16.287422523281133,71.83270435179374,p
-15.867721114445827,69.94889153534365,p
-16.219837167736596,67.84741731873932,p
-16.69726264760019,65.70470158699455,p
-17.08465392626474,63.93301541685071,p
-17.808646273980933,63.57230670301587,p
-18.498379154970188,63.02415706950542,p
-19.23200681275628,62.80733403806085,p
-20.049592663524017,62.43926450503712,p
-20.860972841816327,61.88131602947716,p
-21.634105365309154,61.375081300901776,p
-21.571620702428824,61.19564979055666,p
-22.50360659059366,60.75659248406297,p
-23.473393790733585,60.392652845676345,p
-24.39391665456926,59.96594405301255,p
-25.19154457706565,59.541031231400524,p
-25.967099279231533,59.15562589322034,p
-26.773564034058214,58.73253752627323,p
-26.68299588117059,58.53204460948432,p
-27.339868437260357,58.142591610979814,p
-28.238453694376993,57.5150910942928,p
-28.952815003997518,57.2512674415712,p
-29.540226161326007,56.76153947426132,p
-30.26855091598942,56.37948467951319,p
-30.934088572184745,55.88288848890754,p
-31.66934243116745,55.38050234866521,p
-32.42183692636591,54.91158786279721,p
-32.84338900457895,54.73203556357951,p
-32.901049694464426,54.569439152446236,p
-32.97812580575263,54.6981219915068,p
-32.951792661103134,54.783793280357244,p
-32.95872914502057,55.01252054874028,p
-32.81506493834101,55.09777124938678,p
-32.54934867007129,55.17299471287978,p
-32.24354665664895,55.46655428711158,p
-31.88149251271547,55.731523555601456,p
-31.488043003025556,55.96465332739252,p
-31.02601278452419,55.95787070094732,p
-30.94403666952908,55.80894146751644,p
-30.607051162891846,56.14096367334471,p
-29.98293751985726,56.07832016827018,p
-29.508992433933383,56.3159570827402,p
-28.76119744704263,56.45206591364676,p
-28.249319606216456,56.70783677298144,p
-27.675667246104872,56.98762572351557,p
-26.995313328873078,57.29917793041177,p
-26.377034836652534,57.375106446723386,p
-25.853067315380546,57.654666932348796,p
-25.40163159223028,58.10378841342339,p
-24.914377918414434,58.50771053351386,p
-24.367361194134187,58.746130474202545,p
-24.488890504701164,59.04215518038957,p
-23.81663501345648,59.33519637194063,p
-23.284552379870085,59.71526592498319,p
-22.638981590350546,59.96023743394274,p
-21.7101751043048,60.37306794445389,p
-20.934755658901615,60.75917692157857,p
-20.088030436064855,61.33501622514482,p
-20.10033134397176,61.37307785496629,p
-19.23825637360898,61.7391688920537,p
-18.435379162634305,62.157282267418466,p
-17.665989519982478,62.37695689136712,p
-16.744223250731736,62.771388791639986,p
-15.94492357289053,63.161114299053445,p
-15.274479076503864,63.426387451295966,p
-14.63751108243556,63.79910051221383,p
-13.957284218722904,64.10171712731315,p
-13.323536838999045,64.47848360003324,p
-13.386951425254413,64.79213721510897,p
-12.839774028149876,65.17533970289061,p
-12.194623608833732,65.63167300791433,p
-11.439897702191814,65.76407255263182,p
-10.592101562197767,66.0539616166848,p
-9.78143283973367,66.46817924373497,p
-9.05361800068519,66.94111887023041,p
-8.385395639655881,67.48841235655253,p
-12.229794372090462,19.526231833520384,o
-13.838379527937796,64.2473113575702,p
-13.881881113927905,64.15566393160387,p
-13.847936877720926,63.866715759967015,p
-13.911118092362313,63.69424232242119,p
-13.90274951275915,63.47440154623209,p
-13.824231837633935,63.21714815680744,p
-13.899664067397579,62.994168697382406,p
-13.81426833656195,62.73719158050948,p
-13.872206485632864,62.47483928998268,p
-13.79521360803454,62.21754081574458,p
-13.852335515436446,61.95521909739636,p
-14.511180984325742,61.92489779278747,p
-14.55355750533683,61.351729139596316,p
-14.4732540818013,61.35611336013846,p
-14.549177904556418,61.01144558528169,p
-13.013729785012066,60.72877478014405,p
-13.043915805873175,60.43813237958468,p
-13.718628256837839,60.12894447274719,p
-13.78539403570824,59.83622699212283,p
-13.84728154568397,59.62362121541482,p
-13.912014899607371,59.330700603958725,p
-13.986514064802268,59.12728656595445,p
-14.065647220733695,58.89344845240428,p
-14.275574744467068,58.69283983916721,p
-14.572321718057093,58.49588881986552,p
-14.928894306980066,58.22221301427711,p
-15.24518078275075,58.09854761562511,p
-15.56953987157289,57.93129139601406,p
-15.931162768396543,57.68714733609745,p
-16.270526985479414,57.46163719509646,p
-16.67411567763537,57.24530404020489,p
-17.439283169649553,56.925146610129964,p
-17.930174726292197,56.691614433695925,p
-18.30124980841617,56.56186776548071,p
-18.65474180904278,56.07581665239897,p
-19.069789400349684,55.45086638995518,p
-19.460435500808067,54.782407588523895,p
-19.8300755384347,54.15191920853885,p
-20.23118001919194,53.50690174637464,p
-20.556290436468974,52.87239148182005,p
-20.809979619162156,52.20871217277758,p
-20.94309599100726,51.11659863888974,p
-21.16441089832113,50.42021551204921,p
-21.466806481549142,50.10140488764575,p
-22.10525491626836,49.7223934942412,p
-22.444405657464316,49.51429806475166,p
-22.769931002615067,49.27415814460757,p
-23.061798874674494,48.96675795748766,p
-23.408418880515974,48.81549358761089,p
-23.724423526170398,48.61767216586171,p
-24.423957746829362,48.30973369813332,p
-24.77665701685195,48.135912673639666,p
-25.10047794398659,47.92584282367522,p
-25.40204846989383,47.709982861069975,p
-25.792041437124176,47.668780661709064,p
-26.206063482447817,47.64426700233811,p
-26.614350179505486,47.527570269805224,p
-27.108745667836626,47.415457501129254,p
-27.622499514655637,47.30684068923209,p
-28.42506511070166,47.00937586223522,p
-28.878260610877454,46.85439627784356,p
-29.437670749415638,46.68339461947234,p
-29.932241640963618,46.65067580372492,p
-30.392959399577613,46.52532508096607,p
-30.81271209836988,46.32338221893133,p
-31.330246564237996,46.313966453220615,p
-35.69196106269574,51.48948001298819,p
-36.30493112591023,51.244053169243884,p
-36.765248951134026,50.95278698357923,p
-37.18866457946244,50.668853720117525,p
-37.584384710977815,50.360484682376644,p
-37.892036043629545,49.882645528018664,p
-38.2517616248725,49.48219318172518,p
-38.59355156571712,49.07470567965157,p
-39.135069078913524,48.117380690297495,p
-34.8519584282163,42.94398777677269,p
-34.997630560996484,42.493626881177434,p
-35.27868301704469,42.097371198481554,p
-35.58586719936144,41.72132728470541,p
-35.91990619417518,41.37918362171417,p
-36.38706265843335,41.10257278701971,p
-36.81441441760851,40.88978390749703,p
-37.240677243101835,40.68452425073946,p
-37.742600838387816,40.52000010444439,p
-38.32309796089014,40.311541737939265,p
-40.94662887473399,41.66513461003083,p
-43.57484352456475,42.93269020784457,p
-46.21659830578199,44.21909028232719,p
-46.642371752670996,43.62217792462784,p
-49.251898579783756,44.610932350662274,p
-51.94192070422917,45.53292178399765,p
-54.62434551733299,46.503343116854914,p
-57.36819423888075,47.111279549008316,p
-59.64552929864499,47.53431961856415,p
-62.263820621490254,48.20418708270738,p
-64.87899818312226,48.75823036363179,p
-64.31071551163154,48.442707297464864,p
-64.75652178443279,47.56111202497983,p
-65.2063583744986,46.63570926298689,p
-64.95156217997284,45.674610353263006,p
-65.38666984201133,44.77834244383029,p
-65.7670730980425,43.91329165260728,p
-66.04006342986416,43.180900377594355,p
-65.82281408407913,41.98865240990516,p
-65.7674343257929,41.12424119058206,p
-65.34068483437807,40.13725350404627,p
-64.86723930573953,38.87218207787543,p
-64.85541997416767,38.04831675908952,p
-64.3316831962942,37.05033183752388,p
-63.67334546194821,36.042949160677,p
-63.76230292424163,35.084813463041314,p
-63.094668493156504,34.13071678329201,p
-62.38431080916376,33.21873273596126,p
-62.309810468109475,32.4871302523213,p
-62.37537888390502,31.648461577608874,p
-62.161538438225634,31.59676763413728,p
-62.30988430657146,30.784717173666944,p
-62.37468788788928,30.11170084954409,p
-62.33871457092952,29.438976988439826,p
-62.3937202536104,28.778293233736747,p
-62.44152908747666,28.109080828561606,p
-62.55804332199655,27.20056943596379,p
-62.67766230579535,26.517477855759186,p
-62.83431007595124,25.86523730580923,p
-62.90775438634797,25.067420225311164,p
-63.064819879701226,24.206261923227384,p
-63.061209639193216,23.544604880333367,p
-63.13821465617957,22.898641087828743,p
-63.178468147972275,22.22308935270325,p
-63.338328987987154,21.31991224420949,p
-63.477790267785636,20.63551839469852,p
-63.51806873002398,19.946961420475375,p
-63.51913739154829,19.266630923676246,p
-63.54678497774213,18.370647488066357,p
-63.60656975379774,17.67824607123858,p
-62.90615173210356,16.985679783227653,p
-63.084218705881504,16.40693292531656,p
-63.256426501143544,15.698476150840483,p
-63.298407590707235,14.986447265138242,p
-62.5687864717576,14.199856481590194,p
-62.58516810438263,13.539543576964896,p
-61.805447813090545,13.025879081718646,p
-61.68642176648636,12.381799961643601,p
-60.98428045374559,11.882764890195773,p
-60.68576541987464,11.295717279964144,p
-60.83427585284536,10.640711027908944,p
-60.34422043254217,10.095277222595486,p
-59.52866659705508,9.644982608525078,p
-59.14876425281932,9.11595492407854,p
-63.93242951323487,8.054565892529123,p
-67.8169934435565,6.252731941283777,p
-72.53114496549202,4.357200334717639,p
-72.3385477926439,3.6111395552108743,p
-76.26176213850266,1.503537696373467,p
-80.96886259517366,0.17865834684477733,p
-84.90249788341167,-1.986607689787622,p
-84.59111536640748,-3.011809872835027,p
-81.82787159281243,-19.370818789610723,p
-81.17585786840286,-20.215644422671396,p
-80.55023728420008,-21.281775717610692,p
-79.91023762421274,-22.029682320739987,p
-79.11433103435373,-22.870877212667693,p
-78.26279343464044,-23.438072359673214,p
-78.00295299659284,-23.269007440913498,p
-77.24993172692764,-24.29739008843066,p
-76.64732931702646,-25.178457983298053,p
-75.845839038557,-25.93446504844716,p
-75.1889018888436,-26.603512157682495,p
-74.2483478301335,-27.49725088492422,p
-74.21647397508633,-27.473083606127645,p
-73.56855143283772,-28.396857405828825,p
-72.73188444987953,-29.25794076599285,p
-72.02752779033516,-30.118802943791856,p
-71.22247543874349,-30.965213784209347,p
-70.66845327924216,-31.650965678004027,p
-70.6534072805534,-31.637789262578814,p
-69.63428158479466,-32.689521037107454,p
-69.01977505914792,-33.357206912117555,p
-68.07435953150095,-34.383404987333435,p
-67.26354628594342,-35.23922945627875,p
-66.43688873177473,-36.09948003680344,p
-66.4648053504742,-36.12812724260765,p
-65.65102798060767,-36.827067091602295,p
-64.83907310977477,-37.58581847725587,p
-64.22462703301991,-38.199615726839816,p
-63.41520981418241,-39.024824058072674,p
-62.70135958129144,-39.69384251068635,p
-62.8181168327714,-39.83083792749597,p
-62.24156519285006,-40.499759864841565,p
-61.68365883964023,-41.21834972916072,p
-60.895013261990655,-41.85198393069112,p
-60.33972252276011,-42.54143860236277,p
-59.53776941323757,-43.3676907465366,p
-59.69406005505076,-43.57547244756347,p
-59.07925781193708,-44.36837416259227,p
-58.509277101113696,-45.16396122797883,p
-57.783808589976736,-45.676861564236575,p
-57.30246816636473,-46.35006494335482,p
-35.622270116010945,-49.98310335658262,p
-32.057554301687475,-40.008820330513764,p
-28.430427778729275,-30.127694267279516,p
-25.795328113495614,-22.49854531414333,p
-23.27527193869228,-15.062979278121006,p
-0.056678356599635146,0.23321141458591935,o
16.836615578421142,-25.592284128094185,p
17.936608951725255,-26.253049398146306,p
18.984796498866196,-26.89024403136828,p
19.949646203072508,-27.45528037556146,p
20.223316465880448,-27.0937479845163,p
20.445868814507353,-26.651015550244836,p
20.796015969770014,-26.380342262647627,p
21.172560758180488,-26.02954370759214,p
21.631054036791184,-25.769516589080663,p
21.96708549494582,-25.49868952202114,p
22.295292078450878,-25.22742128907304,p
22.606967856578052,-24.963836831665397,p
23.002416631795843,-24.6160971938272,p
23.474158770645328,-24.2531379272631,p
24.121303954971886,-23.642834559178965,p
24.47500068154032,-23.365905593677006,p
24.891408891482687,-23.071992782375585,p
25.290257186418973,-22.741926421302246,p
25.59548360528678,-22.445946124466268,p
25.874771058866372,-22.11075491221308,p
26.234059397709032,-21.718089420083736,p
26.172351500990153,-21.021801940612505,p
26.052378815313872,-20.29046353883682,p
25.25434985525867,-19.08355464131776,p
24.8577312952044,-18.330653799913296,p
24.460971638563393,-17.416970984320965,p
32.14328500467332,2.8975048542580217,p
34.87177424410468,3.596438870520579,p
37.48450297865608,4.3844285798819715,p
40.128060606321704,5.195756576281868,p
42.75682069868937,5.998998320357595,p
45.16510123098656,7.032001816692207,p
47.52814350961744,8.034052905116843,p
49.827528777302646,9.065055990999884,p
52.028161470858024,10.253743343983704,p
54.17851352031526,11.385828240883848,p
54.02431814358562,12.064332136941449,p
53.81733015521017,12.621496480302033,p
53.68941896167015,13.335097654935943,p
53.51576311460061,14.068037572323638,p
53.32500427084859,14.786728510545665,p
52.595133207419316,15.569845302993151,p
52.35838531773434,16.258104550439125,p
51.72623802780076,16.73933363412,p
51.04251144083829,17.350597372886217,p
50.19477949954196,17.88026735410245,p
49.42385026818261,18.428696761564304,p
48.56419025537463,18.897014226905156,p
47.7714782663037,19.411541218169653,p
46.90559640950495,19.733653686311378,p
45.99658945216078,20.00973598627424,p
45.58142363858174,20.48582967192297,p
44.73972968416763,20.770987015781934,p
44.33011188397392,21.22422978291013,p
43.95202341927684,21.68818212074086,p
43.49770385385652,22.11021738582204,p
43.12732579106193,22.550780407976514,p
42.7291689717929,22.94454929661051,p
42.38975833765311,23.385371399364747,p
42.089483202428816,23.845859843770494,p
41.80652581708489,24.36399126755385,p
41.52149870088437,24.87147621908282,p
41.19199706995549,25.34239052412089,p
40.82772035910166,25.78061914326873,p
40.5009341958467,26.240757704954177,p
40.16898086278012,26.69674935580475,p
39.485758826656244,27.65455459117489,p
39.20643410264908,28.156685410713056,p
39.22273261342502,28.1682767241195,p
38.559629131658276,29.111389957775167,p
38.131988082593935,29.494070178402314,p
37.77148478258846,29.926277499363554,p
37.398304238007015,30.34779058876189,p
37.220505266861124,30.9621502362047,p
37.00381505497264,31.51850872963166,p
36.726233119551075,32.02820824329562,p
36.376249834744996,32.489022416703435,p
36.074050461517366,33.006048262678426,p
35.68307882313021,33.54941403033955,p
35.291015790940946,34.225300471481575,p
34.94592039461298,34.822836747358885,p
35.01704943088856,34.8931265773381,p
34.4262815735441,35.29883381682058,p
33.98072838778304,35.68990954226629,p
33.32482582991036,35.98042498775851,p
32.86434772612012,36.540044678599536,p
32.51465518467677,37.334493486003915,p
31.759700260555576,37.36713191444464,p
31.489103456026346,38.01511250267564,p
30.75502163329325,37.99862871312553,p
30.538932114124126,38.72473671462747,p
29.66530767084074,38.64738128176695,p
29.469999774309418,39.3879924579489,p
29.032340934682065,39.31603829125185,p
28.600853015653524,39.63351973378979,p
31.14414549098952,43.92674287213363,p
33.22506884821271,48.172912112389255,p
35.8483731172692,51.95157255121543,p
35.23205298555932,52.374049922045,p
37.44315012845686,57.12629063861233,p
39.3359972315135,61.311845240250975,p
42.11646539011312,65.62298161237071,p
41.417915700406645,66.06826399151139,p
-1.3917607004079013,39.26534225182304,o
19.629231113565602,78.85006535502106,p
20.310034105477452,78.48095779210556,p
20.2971587931881,78.52235781847446,p
20.26814351627359,78.469840071897,p
20.2628923302012,78.54127002092778,p
20.291861765693653,78.59381306811052,p
20.357221582579147,78.61484503971498,p
20.391828207508723,78.7099724857458,p
20.45734015616004,78.73088281266575,p
20.43667305336079,78.74231756474857,p
20.461852282415336,78.6254743603028,p
20.39558363346249,78.57075189066748,p
20.979703969838642,78.04511105603217,p
20.76124533960564,77.74396389282161,p
19.291059418488253,78.18045309490537,p
19.04765972022943,77.75490567969831,p
18.823684793152562,77.28506560032844,p
18.598338443015333,76.86125075575615,p
18.986489772507483,76.05896272688807,p
18.714308156233297,75.67240331327105,p
18.48503612370106,75.3763010872388,p
18.269612868031622,75.11813139579715,p
18.06888526396205,74.8404144042369,p
17.848691482108006,74.6871025103466,p
17.519265035809088,74.48995730442707,p
17.12255596496344,74.44037001889599,p
16.635742049595635,74.47901494580108,p
16.175626391245256,74.45391725525303,p
15.836257191149736,74.43210211860875,p
15.540091267973763,74.43142376399624,p
15.213505814751132,74.40992965814407,p
14.681064443053474,74.40383812042441,p
14.235001048098987,74.39662200726893,p
13.756615811674859,74.35515685732045,p
13.206050606823332,74.3170869307755,p
12.747636868538331,74.3320434994066,p
12.296891886325193,74.33874086615361,p
11.851300200273883,74.3491182455902,p
11.457308907499241,74.28235826134556,p
11.067509592888312,74.27437228349609,p
10.257081137710117,74.4469863838205,p
9.805303965031632,74.49894330079283,p
9.360126078645893,74.54325787463739,p
8.856607238912815,74.60952076229776,p
8.421232469185693,74.64985249364368,p
7.977989700676894,74.72842414583462,p
7.520787602167366,74.7739128053424,p
6.987805591715564,74.85208794113704,p
6.545898174715663,74.92252205592663,p
6.107628487121191,75.00704844800192,p
5.604032018112094,75.08864310810236,p
5.107666241333127,75.17185349183313,p
4.665189702062762,75.22885503661661,p
4.212792534722116,75.30212738916005,p
3.5703985720517455,75.39618607472238,p
3.153881119215346,75.45094768337125,p
2.7557328366809672,75.49874117270551,p
2.1617268544662585,75.57185855671457,p
1.2523923741437704,75.61930977282877,p
0.8379717085574383,75.61702300229743,p
0.3502096207580683,75.66368204088728,p
-0.17020302643082763,75.70487294102304,p
-0.6922058993632109,75.69862680153575,p
-1.2074233025423378,75.68487574312064,p
-1.7798186019052777,75.7132765014494,p
-2.2717613772595544,75.79474409210425,p
-2.770467582474108,75.81935116101579,p
-3.3545871115060697,75.86274396942993,p
-3.87009980843938,75.90161164795018,p
-4.378242520206472,75.90382647729302,p
-4.893310566504491,75.89837582174786,p
-5.418621518473527,75.97514056170112,p
-5.852055027979239,76.01566435260789,p
-6.381897855737788,76.02821117103277,p
-6.973733585762902,76.04416195429802,p
-7.475862844674977,76.09620704072157,p
-8.587560874462994,76.07866266516078,p
-9.056170225392453,76.17803419691595,p
-9.616309647615054,76.24170219456205,p
-10.17330979322078,76.29840849714653,p
-10.729457883345003,76.35806271446596,p
-11.279855565386033,76.40144974764432,p
-11.874821977512852,76.56002050838484,p
-12.449631898758264,76.64399771935817,p
-13.188780652306113,76.79487622514219,p
-13.734287823079837,76.87170373796135,p
-14.243856844189526,76.99653922079017,p
-15.922513856043416,79.93760937242979,p
-17.461975660515897,82.82556597870399,p
-18.566089072593098,85.8183963402967,p
-20.106944809180504,88.63721565940952,p
-21.779288890134563,91.31492144621328,p
-22.296080301150937,91.10952632323061,p
-23.935641701035333,93.69108551206294,p
-25.895703273075508,96.21757485420139,p
-27.761984101262676,98.57739345382592,p
-29.717689630905134,100.9637526869746,p
-30.96521544475381,103.68106373721916,p
-31.792123578714985,103.17317304639192,p
-32.52869931811021,102.73959729682093,p
-33.45782437745838,102.25288038643619,p
-34.22495008223893,101.85642847835229,p
-35.001434596620115,101.4770286185361,p
-35.43897397497195,100.33574153196817,p
-35.73118882243753,99.05586136858571,p
-35.92474865151554,97.86733149424256,p
-36.064726658152935,96.60752159384887,p
-35.536948337351554,95.73468137703247,p
-35.66002350740612,94.29819665889974,p
-35.74097125634357,92.93442212267604,p
-35.74956245946986,91.74957186687026,p
-36.51530155629608,91.24023790101847,p
-36.51946593832145,89.9772779742766,p
-36.507482616123625,88.60497818823954,p
-36.77236703723773,88.06996391041474,p
-37.21600633565963,87.60841129656976,p
-37.61904690936558,87.13166270717312,p
-37.606977182159525,87.11571524075455,p
-38.07763803919831,86.67999087314286,p
-38.38715346728005,86.36261408390334,p
-38.677658388400125,86.05626801313467,p
-38.771238521408975,85.789282732282,p
-38.883085725310444,85.5963313182904,p
-39.048066553179694,85.43653488881807,p
-39.214051649324276,85.26182915436287,p
-39.39838814708007,85.10963055614582,p
-39.49894191944005,84.92192599984172,p
-39.60660450694703,84.72739030117755,p
-39.713373933032074,84.53266003462484,p
-39.834981046859745,84.3243225930841,p
-39.96728056371391,84.1452003986096,p
-40.16273805431749,83.97645625072302,p
-40.39631236711361,83.77283992670121,p
-40.490764194778876,83.58326104035785,p
-40.45768551161951,83.5457670312305,p
-40.57945456092267,83.26410416502435,p
-40.794004279057326,83.07207233943379,p
-40.916688781041,82.83997891377102,p
-41.06837027690365,82.57993855046499,p
-41.26451649301289,82.39944645607522,p
-41.427725443419064,82.13861046286996,p
-41.61905576626054,81.84915527607943,p
-41.70741002044813,81.58615178925439,p
-41.93007424030264,81.31737234956253,p
-42.07960863287808,81.04717359780622,p
-42.18370612205679,80.83353668840182,p
-42.45784245708621,80.61912477717148,p
-42.57455768294947,80.3189624660595,p
-42.79606939677131,80.03856043945504,p
-42.76756875406172,80.01049420769621,p
-43.08677386348528,79.74123603232906,p
-43.35430117804412,79.46381606194103,p
-43.654802768106755,79.1477616265791,p
-43.93220239855133,78.85174042249349,p
-44.14377812226325,78.56406877522807,p
-44.47150227074619,78.20453544111328,p
-44.69967539812138,77.90555607803748,p
-44.92167416657417,77.53423606426654,p
-45.31165886807444,77.16260659823467,p
-45.57967585920524,76.7261625033729,p
-45.58730367124715,76.73262906996214,p
-45.910460577118215,76.23860639346182,p
-45.432394301434385,75.05619432354854,p
-45.60567764966533,74.58612434967822,p
-45.89974526534446,74.1013826405838,p
-45.289757818210326,72.91295656614568,p
-45.49570160923516,72.34342103990676,p
-45.771264949384474,71.9727802837917,p
-45.15230798757232,70.69890554216362,p
-45.32379895998373,70.1642113955177,p
-45.676805841238746,69.65611185172911,p
-46.044808894732974,69.02270918768083,p
-45.28643851047106,67.84718368918934,p
-46.48231964253978,67.89172159476703,p
-45.81676295294638,66.78854655041354,p
-46.00410246263054,66.15599234605925,p
-46.47367734647444,65.6196434475882,p
-45.37950918407693,64.25386128231929,p
-44.61257500893181,63.085159852050275,p
-45.90491479281216,63.0731038590358,p
-45.461091290535975,62.06969493586128,p
-45.954087396314925,61.541595066137475,p
-47.63092810869085,61.598320051229535,p
-46.81423344934199,60.426889203129306,p
-48.329270703756414,60.409148784364845,p
-49.26153918106292,59.93086688133626,p
-53.558251173572806,61.78577012771375,p
-53.84093995776257,61.119312033761446,p
-59.12129305069719,62.28541163957473,p
-63.48700185273032,64.02626966246183,p
-67.28882284677103,64.34994510852293,p
-67.61575075133108,63.473672258976144,p
-72.27631632544237,64.10265035558895,p
-75.65672372474823,64.35931298172875,p
-78.50106383765691,53.15338997955777,p
-76.47434538464653,51.91070018009603,p
-74.41174621158852,50.765260336182266,p
-74.53190977873226,49.97445018855096,p
-74.28575153050629,48.99147719133182,p
-74.09444736967862,48.03758546948673,p
-72.03550874365794,46.852394538568156,p
-71.95835588063925,45.923423407032075,p
-71.92973818148319,44.86635402464735,p
-71.97786876310731,43.92891905090352,p
-71.85812981813243,43.92100797914935,p
-71.77387844430524,42.978548667331445,p
-71.82709181768536,41.774232524331396,p
-71.78335794915081,40.87504308451464,p
-71.81839670786317,39.95370311169615,p
-71.84066193604617,38.87187727080822,p
-71.8616606455996,38.07219443421107,p
-71.70467790549611,37.313606073337375,p
-71.61471255792065,37.31610331894533,p
-71.61486019539669,36.19933551391355,p
-71.56871122388397,35.280406213993274,p
-71.41732127904713,34.319549529990915,p
-71.28324529001623,32.276924558200136,p
-71.18740335421175,31.288452723785387,p
-71.19733867700945,31.287317223496697,p
-71.07015788221427,30.16622876893711,p
-70.95083173022138,29.154964540314747,p
-70.8067521001526,28.208983494376234,p
-70.64076693439212,26.86785720018397,p
-70.55486450191596,25.808868993876864,p
-70.30374465197318,24.818662084420943,p
-70.33310638352476,24.81250670301174,p
-70.15553897007906,23.80658427844434,p
-69.95181847600777,22.969963219520466,p
-69.79240047416324,22.147732064038124,p
-69.54042178519845,21.17058907996806,p
-69.27115574093892,20.185304806064917,p
-69.02505813347395,19.15438309194152,p
-68.70027906508102,17.9267514934702,p
-68.47339875763481,16.937247045128686,p
-68.2832465356012,15.945078043196759,p
-68.42488576308959,15.895698601761218,p
-68.16389999532797,14.750891126419663,p
-67.80178439429113,13.786220348235645,p
-67.42055588528675,12.386683311442091,p
-67.24294704732694,11.462255072458504,p
-67.11744622248247,10.536834412860077,p
-66.8594786214097,9.347148619584164,p
-67.27786081429191,9.155951494398977,p
-67.31305036700326,7.836621808686498,p
-66.91291094452096,7.010733733219645,p
-70.01271267084317,4.180447344310281,p
-61.56585545989358,-1.7980333994362852,p
-52.26904047854165,2.382175327364088,p
-51.28938566422685,3.092369980110668,p
-42.49857687650699,8.49112960772118,p
-33.71224331195699,13.731002554925592,p
-25.39241620392194,19.739663380100264,p
0.35207671882733566,0.7183606225704299,o
-26.022163248954456,-16.155156086220934,p
-34.56809392134916,-20.975273984404847,p
-34.78217879743973,-20.626807198687324,p
-40.57767052585735,-23.85527139400837,p
-46.19338608111081,-27.304287231256193,p
-54.88906889759107,-32.53951409884943,p
-54.82511659521277,-32.645508127696665,p
-63.317220265721154,-38.02362592295102,p
